대전ㆍ세종ㆍ충청남도,세종,A02,2019-01-21 12:00,구름조금,-7,5,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2019-01-22 00:00,구름조금,-4,5,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2019-01-22 12:00,구름조금,-4,5,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2019-01-23 00:00,구름조금,-6,2,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2019-01-23 12:00,구름조금,-6,2,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2019-01-24 00:00,구름조금,-7,4,보통
대전ㆍ세종ㆍ충청남도,세종,A02,2019-01-24 12:00,구름조금,-7,4,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2019-01-25 00:00,구름많음,-7,3,낮음
대전ㆍ세종ㆍ충청남도,세종,A01,2019-01-26 00:00,구름많음,-6,3,보통
대전ㆍ세종ㆍ충청남도,세종,A01,2019-01-27 00:00,구름조금,-7,3,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2019-01-20 00:00,구름많음,-4,3,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2019-01-20 12:00,구름조금,-4,3,높음
대전ㆍ세종ㆍ충청남도,홍성,A02,2019-01-21 00:00,구름조금,-6,4,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2019-01-21 12:00,구름조금,-6,4,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2019-01-22 00:00,구름조금,-4,5,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2019-01-22 12:00,구름조금,-4,5,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2019-01-23 00:00,구름조금,-6,2,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2019-01-23 12:00,구름조금,-6,2,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2019-01-24 00:00,구름조금,-6,4,보통
대전ㆍ세종ㆍ충청남도,홍성,A02,2019-01-24 12:00,구름조금,-6,4,보통
대전ㆍ세종ㆍ충청남도,홍성,A01,2019-01-25 00:00,구름많음,-6,3,낮음
대전ㆍ세종ㆍ충청남도,홍성,A01,2019-01-26 00:00,구름많음,-5,4,보통
대전ㆍ세종ㆍ충청남도,홍성,A01,2019-01-27 00:00,구름조금,-6,3,보통
충청북도,청주,A02,2019-01-20 00:00,구름많음,-2,2,보통
충청북도,청주,A02,2019-01-20 12:00,구름조금,-2,2,높음
충청북도,청주,A02,2019-01-21 00:00,구름조금,-6,5,보통
충청북도,청주,A02,2019-01-21 12:00,구름조금,-6,5,보통
충청북도,청주,A02,2019-01-22 00:00,구름조금,-3,6,보통
충청북도,청주,A02,2019-01-22 12:00,구름조금,-3,6,보통
충청북도,청주,A02,2019-01-23 00:00,구름조금,-4,4,보통
충청북도,청주,A02,2019-01-23 12:00,구름조금,-4,4,보통
충청북도,청주,A02,2019-01-24 00:00,구름조금,-5,4,보통
충청북도,청주,A02,2019-01-24 12:00,구름조금,-5,4,보통
충청북도,청주,A01,2019-01-25 00:00,구름많음,-5,4,낮음
충청북도,청주,A01,2019-01-26 00:00,구름많음,-5,3,보통
충청북도,청주,A01,2019-01-27 00:00,구름조금,-6,2,보통
광주ㆍ전라남도,광주,A02,2019-01-20 00:00,구름많고 비/눈,2,6,보통
광주ㆍ전라남도,광주,A02,2019-01-20 12:00,구름많음,2,6,보통
광주ㆍ전라남도,광주,A02,2019-01-21 00:00,구름조금,-3,7,보통
광주ㆍ전라남도,광주,A02,2019-01-21 12:00,구름조금,-3,7,보통
광주ㆍ전라남도,광주,A02,2019-01-22 00:00,구름조금,-1,8,보통
광주ㆍ전라남도,광주,A02,2019-01-22 12:00,구름조금,-1,8,보통
광주ㆍ전라남도,광주,A02,2019-01-23 00:00,구름조금,-2,6,보통
광주ㆍ전라남도,광주,A02,2019-01-23 12:00,구름조금,-2,6,보통
광주ㆍ전라남도,광주,A02,2019-01-24 00:00,구름조금,-3,7,보통
광주ㆍ전라남도,광주,A02,2019-01-24 12:00,구름조금,-3,7,보통
광주ㆍ전라남도,광주,A01,2019-01-25 00:00,구름많음,-2,6,보통
광주ㆍ전라남도,광주,A01,2019-01-26 00:00,구름많음,-1,5,보통
광주ㆍ전라남도,광주,A01,2019-01-27 00:00,구름조금,-3,5,보통
광주ㆍ전라남도,목포,A02,2019-01-20 00:00,구름많고 비/눈,2,5,보통
광주ㆍ전라남도,목포,A02,2019-01-20 12:00,구름많음,2,5,보통
광주ㆍ전라남도,목포,A02,2019-01-21 00:00,구름조금,-1,7,보통
광주ㆍ전라남도,목포,A02,2019-01-21 12:00,구름조금,-1,7,보통
광주ㆍ전라남도,목포,A02,2019-01-22 00:00,구름조금,1,8,보통
광주ㆍ전라남도,목포,A02,2019-01-22 12:00,구름조금,1,8,보통
광주ㆍ전라남도,목포,A02,2019-01-23 00:00,구름조금,0,5,보통
광주ㆍ전라남도,목포,A02,2019-01-23 12:00,구름조금,0,5,보통
광주ㆍ전라남도,목포,A02,2019-01-24 00:00,구름조금,-2,5,보통
광주ㆍ전라남도,목포,A02,2019-01-24 12:00,구름조금,-2,5,보통
광주ㆍ전라남도,목포,A01,2019-01-25 00:00,구름많음,-1,5,보통
광주ㆍ전라남도,목포,A01,2019-01-26 00:00,구름많음,0,4,보통
광주ㆍ전라남도,목포,A01,2019-01-27 00:00,구름조금,-1,5,보통
광주ㆍ전라남도,여수,A02,2019-01-20 00:00,구름많고 비/눈,3,8,보통
광주ㆍ전라남도,여수,A02,2019-01-20 12:00,구름많음,3,8,보통
광주ㆍ전라남도,여수,A02,2019-01-21 00:00,구름조금,0,8,보통
광주ㆍ전라남도,여수,A02,2019-01-21 12:00,구름조금,0,8,보통
광주ㆍ전라남도,여수,A02,2019-01-22 00:00,구름조금,2,9,보통
광주ㆍ전라남도,여수,A02,2019-01-22 12:00,구름조금,2,9,보통
광주ㆍ전라남도,여수,A02,2019-01-23 00:00,구름조금,1,7,보통
광주ㆍ전라남도,여수,A02,2019-01-23 12:00,구름조금,1,7,보통
광주ㆍ전라남도,여수,A02,2019-01-24 00:00,구름조금,0,8,보통
광주ㆍ전라남도,여수,A02,2019-01-24 12:00,구름조금,0,8,보통
광주ㆍ전라남도,여수,A01,2019-01-25 00:00,구름많음,0,8,보통
광주ㆍ전라남도,여수,A01,2019-01-26 00:00,구름많음,1,7,보통
광주ㆍ전라남도,여수,A01,2019-01-27 00:00,구름조금,0,7,보통
전라북도,전주,A02,2019-01-20 00:00,구름많음,-2,4,낮음
전라북도,전주,A02,2019-01-20 12:00,구름많음,-2,4,보통
전라북도,전주,A02,2019-01-21 00:00,구름조금,-4,5,보통
전라북도,전주,A02,2019-01-21 12:00,구름조금,-4,5,보통
전라북도,전주,A02,2019-01-22 00:00,구름조금,-2,6,보통
전라북도,전주,A02,2019-01-22 12:00,구름조금,-2,6,보통
전라북도,전주,A02,2019-01-23 00:00,구름조금,-4,5,보통
전라북도,전주,A02,2019-01-23 12:00,구름조금,-4,5,보통
전라북도,전주,A02,2019-01-24 00:00,구름조금,-4,6,보통
전라북도,전주,A02,2019-01-24 12:00,구름조금,-4,6,보통
전라북도,전주,A01,2019-01-25 00:00,구름많음,-3,6,낮음
전라북도,전주,A01,2019-01-26 00:00,구름많음,-3,6,보통
전라북도,전주,A01,2019-01-27 00:00,구름조금,-5,3,보통
전라북도,군산,A02,2019-01-20 00:00,구름많음,-1,4,낮음
전라북도,군산,A02,2019-01-20 12:00,구름많음,-1,4,보통
전라북도,군산,A02,2019-01-21 00:00,구름조금,-4,5,보통
전라북도,군산,A02,2019-01-21 12:00,구름조금,-4,5,보통
전라북도,군산,A02,2019-01-22 00:00,구름조금,-1,6,보통
전라북도,군산,A02,2019-01-22 12:00,구름조금,-1,6,보통
전라북도,군산,A02,2019-01-23 00:00,구름조금,-3,5,보통
전라북도,군산,A02,2019-01-23 12:00,구름조금,-3,5,보통
전라북도,군산,A02,2019-01-24 00:00,구름조금,-4,5,보통
전라북도,군산,A02,2019-01-24 12:00,구름조금,-4,5,보통
전라북도,군산,A01,2019-01-25 00:00,구름많음,-2,6,낮음
전라북도,군산,A01,2019-01-26 00:00,구름많음,-2,3,보통
전라북도,군산,A01,2019-01-27 00:00,구름조금,-4,2,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2019-01-20 00:00,구름많고 비/눈,4,9,낮음
부산ㆍ울산ㆍ경상남도,부산,A02,2019-01-20 12:00,구름많음,4,9,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2019-01-21 00:00,구름조금,-1,8,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2019-01-21 12:00,구름조금,-1,8,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2019-01-22 00:00,구름조금,2,10,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2019-01-22 12:00,구름조금,2,10,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2019-01-23 00:00,구름조금,1,9,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2019-01-23 12:00,구름조금,1,9,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2019-01-24 00:00,구름조금,0,9,보통
부산ㆍ울산ㆍ경상남도,부산,A02,2019-01-24 12:00,구름조금,0,9,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2019-01-25 00:00,구름많음,0,9,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2019-01-26 00:00,구름조금,1,8,보통
부산ㆍ울산ㆍ경상남도,부산,A01,2019-01-27 00:00,구름조금,0,6,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2019-01-20 00:00,구름많고 비/눈,2,8,낮음
부산ㆍ울산ㆍ경상남도,울산,A02,2019-01-20 12:00,구름많음,2,8,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2019-01-21 00:00,구름조금,-2,8,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2019-01-21 12:00,구름조금,-2,8,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2019-01-22 00:00,구름조금,-1,9,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2019-01-22 12:00,구름조금,-1,9,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2019-01-23 00:00,구름조금,-1,8,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2019-01-23 12:00,구름조금,-1,8,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2019-01-24 00:00,구름조금,-2,9,보통
부산ㆍ울산ㆍ경상남도,울산,A02,2019-01-24 12:00,구름조금,-2,9,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2019-01-25 00:00,구름많음,-2,9,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2019-01-26 00:00,구름조금,-1,7,보통
부산ㆍ울산ㆍ경상남도,울산,A01,2019-01-27 00:00,구름조금,-1,6,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2019-01-20 00:00,구름많고 비/눈,2,8,낮음
부산ㆍ울산ㆍ경상남도,창원,A02,2019-01-20 12:00,구름많음,2,8,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2019-01-21 00:00,구름조금,-2,7,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2019-01-21 12:00,구름조금,-2,7,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2019-01-22 00:00,구름조금,-1,8,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2019-01-22 12:00,구름조금,-1,8,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2019-01-23 00:00,구름조금,-1,7,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2019-01-23 12:00,구름조금,-1,7,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2019-01-24 00:00,구름조금,-2,8,보통
부산ㆍ울산ㆍ경상남도,창원,A02,2019-01-24 12:00,구름조금,-2,8,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2019-01-25 00:00,구름많음,-1,8,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2019-01-26 00:00,구름조금,-1,7,보통
부산ㆍ울산ㆍ경상남도,창원,A01,2019-01-27 00:00,구름조금,-1,6,보통
대구ㆍ경상북도,대구,A02,2019-01-20 00:00,구름많음,-1,6,낮음
대구ㆍ경상북도,대구,A02,2019-01-20 12:00,구름많음,-1,6,보통
대구ㆍ경상북도,대구,A02,2019-01-21 00:00,구름조금,-4,6,보통
대구ㆍ경상북도,대구,A02,2019-01-21 12:00,구름조금,-4,6,보통
대구ㆍ경상북도,대구,A02,2019-01-22 00:00,구름조금,-3,7,보통
대구ㆍ경상북도,대구,A02,2019-01-22 12:00,구름조금,-3,7,보통
대구ㆍ경상북도,대구,A02,2019-01-23 00:00,구름조금,-3,6,보통
대구ㆍ경상북도,대구,A02,2019-01-23 12:00,구름조금,-3,6,보통
대구ㆍ경상북도,대구,A02,2019-01-24 00:00,구름조금,-4,7,보통
대구ㆍ경상북도,대구,A02,2019-01-24 12:00,구름조금,-4,7,보통
대구ㆍ경상북도,대구,A01,2019-01-25 00:00,구름많음,-3,7,보통
대구ㆍ경상북도,대구,A01,2019-01-26 00:00,구름조금,-3,6,보통
대구ㆍ경상북도,대구,A01,2019-01-27 00:00,구름조금,-3,6,보통
대구ㆍ경상북도,안동,A02,2019-01-20 00:00,구름많음,-4,4,낮음
대구ㆍ경상북도,안동,A02,2019-01-20 12:00,구름많음,-4,4,보통
대구ㆍ경상북도,안동,A02,2019-01-21 00:00,구름조금,-7,5,보통
대구ㆍ경상북도,안동,A02,2019-01-21 12:00,구름조금,-7,5,보통
대구ㆍ경상북도,안동,A02,2019-01-22 00:00,구름조금,-7,6,보통
대구ㆍ경상북도,안동,A02,2019-01-22 12:00,구름조금,-7,6,보통
대구ㆍ경상북도,안동,A02,2019-01-23 00:00,구름조금,-6,5,보통
대구ㆍ경상북도,안동,A02,2019-01-23 12:00,구름조금,-6,5,보통
대구ㆍ경상북도,안동,A02,2019-01-24 00:00,구름조금,-8,5,보통
대구ㆍ경상북도,안동,A02,2019-01-24 12:00,구름조금,-8,5,보통
대구ㆍ경상북도,안동,A01,2019-01-25 00:00,구름많음,-7,5,보통
대구ㆍ경상북도,안동,A01,2019-01-26 00:00,구름조금,-7,4,보통
대구ㆍ경상북도,안동,A01,2019-01-27 00:00,구름조금,-7,4,보통
대구ㆍ경상북도,포항,A02,2019-01-20 00:00,구름많음,1,8,낮음
대구ㆍ경상북도,포항,A02,2019-01-20 12:00,구름많음,1,8,보통
대구ㆍ경상북도,포항,A02,2019-01-21 00:00,구름조금,-2,7,보통
대구ㆍ경상북도,포항,A02,2019-01-21 12:00,구름조금,-2,7,보통
대구ㆍ경상북도,포항,A02,2019-01-22 00:00,구름조금,0,8,보통
대구ㆍ경상북도,포항,A02,2019-01-22 12:00,구름조금,0,8,보통
대구ㆍ경상북도,포항,A02,2019-01-23 00:00,구름조금,-1,7,보통
대구ㆍ경상북도,포항,A02,2019-01-23 12:00,구름조금,-1,7,보통
대구ㆍ경상북도,포항,A02,2019-01-24 00:00,구름조금,-2,7,보통
대구ㆍ경상북도,포항,A02,2019-01-24 12:00,구름조금,-2,7,보통
대구ㆍ경상북도,포항,A01,2019-01-25 00:00,구름많음,-1,7,보통
대구ㆍ경상북도,포항,A01,2019-01-26 00:00,구름조금,-1,6,보통
대구ㆍ경상북도,포항,A01,2019-01-27 00:00,구름조금,-1,6,보통
제주도,제주,A02,2019-01-20 00:00,구름많고 비,6,7,높음
제주도,제주,A02,2019-01-20 12:00,구름많음,6,7,낮음
제주도,제주,A02,2019-01-21 00:00,구름많음,4,8,보통
제주도,제주,A02,2019-01-21 12:00,구름많음,4,8,보통
제주도,제주,A02,2019-01-22 00:00,구름많음,5,10,낮음
제주도,제주,A02,2019-01-22 12:00,구름많음,5,10,보통
제주도,제주,A02,2019-01-23 00:00,구름많음,5,9,보통
제주도,제주,A02,2019-01-23 12:00,구름조금,5,9,보통
제주도,제주,A02,2019-01-24 00:00,구름조금,5,9,보통
제주도,제주,A02,2019-01-24 12:00,구름조금,5,9,보통
제주도,제주,A01,2019-01-25 00:00,구름많음,4,9,보통
제주도,제주,A01,2019-01-26 00:00,구름많음,4,8,보통
제주도,제주,A01,2019-01-27 00:00,구름조금,3,7,보통
제주도,서귀포,A02,2019-01-20 00:00,구름많고 비,7,10,높음
제주도,서귀포,A02,2019-01-20 12:00,구름많음,7,10,낮음
제주도,서귀포,A02,2019-01-21 00:00,구름많음,4,10,보통
제주도,서귀포,A02,2019-01-21 12:00,구름많음,4,10,보통
제주도,서귀포,A02,2019-01-22 00:00,구름많음,5,11,낮음
제주도,서귀포,A02,2019-01-22 12:00,구름많음,5,11,보통
제주도,서귀포,A02,2019-01-23 00:00,구름많음,6,11,보통
제주도,서귀포,A02,2019-01-23 12:00,구름조금,6,11,보통
제주도,서귀포,A02,2019-01-24 00:00,구름조금,6,12,보통
제주도,서귀포,A02,2019-01-24 12:00,구름조금,6,12,보통
제주도,서귀포,A01,2019-01-25 00:00,구름많음,4,11,보통
제주도,서귀포,A01,2019-01-26 00:00,구름많음,4,10,보통
제주도,서귀포,A01,2019-01-27 00:00,구름조금,4,9,보통
